WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
WATER,WATER,WATER,WATER,WATER,WATER,WATER,WATER,DARK_FOREST,DARK_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,DEEP_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,PLAINS,ROAD,PLAINS
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,FARM_LAND,TOWN,TOWN
DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,DARK_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,NORMAL_FOREST,FARM_LAND,TOWN,TOWN
